product_id,name,price,category,subcategory,price_normalized,category_encoded,subcategory_encoded
40015,Unisex Dirty Denim,950.0,Clothing,Denim,0.49008498583569404,4,1
40016,Unisex Dark Denim,950.0,Clothing,Denim,0.49008498583569404,4,1
40017,STRAIGHT FIT BLUE DENIM,980.0,KNTD,Denim,0.5070821529745042,6,1
40018,Brown leather jackets,1649.0,Clothing,Jackets,0.8861189801699717,4,4
40019,Black Fur Jackets,1250.0,Clothing,Jackets,0.660056657223796,4,4
40020,Grey mohair knit polo,890.0,Clothing,Polo,0.45609065155807366,4,7
40021,Vintage Leather jacket,1649.0,Clothing,Jackets,0.8861189801699717,4,4
40022,Polo Stitched 3D Puff Embroidery,700.0,Clothing,Polo,0.34844192634560905,4,7
40023,Basic Polo Regular Fit,700.0,Clothing,Polo,0.34844192634560905,4,7
40024,Basic Polo Regular Fit,700.0,Clothing,Polo,0.34844192634560905,4,7
40025,Crime Life Stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40026,Crime Life Stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40027,3D “Chaos” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40028,3D “Chaos” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40029,Self Love Puff Printed T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40030,Self Love Puff Printed T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40031,3D “Rich” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40032,3D “Rich” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40033,3D “Chaotic” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40034,3D “Chaotic” stitched T-Shirt,650.0,Clothing,T-Shirts,0.32011331444759206,4,13
40035,Black line zip up,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40036,Black line zip up,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40037,Grey puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40038,Grey puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40039,Aura handsprayed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40040,Aura handsprayed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40041,Chaotic stitched crewneck,890.0,Clothing,Sweatshirts,0.45609065155807366,4,12
40042,Chaotic stitched crewneck,890.0,Clothing,Sweatshirts,0.45609065155807366,4,12
40043,Dead performance stitched zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40044,Dead performance stitched zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40045,Excentred stitched zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40046,Excentred stitched zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40047,Black line sweatpants,900.0,Clothing,Sweatpants,0.46175637393767704,4,11
40048,Black line sweatpants,900.0,Clothing,Sweatpants,0.46175637393767704,4,11
40049,Baby blue puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40050,Baby blue puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40051,Black puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40052,Black puff printed zipup,990.0,Clothing,Knitwear,0.5127478753541076,4,5
40053,Black mohair knit polo,890.0,Clothing,Polo,0.45609065155807366,4,7
40054,Black mohair knit polo,890.0,Clothing,Polo,0.45609065155807366,4,7
40055,Beige mohair knit polo,890.0,Clothing,Polo,0.45609065155807366,4,7
40056,Beige mohair knit polo,890.0,Clothing,Polo,0.45609065155807366,4,7
40057,Brown Knitted quarter zipper,850.0,Clothing,Knitwear,0.43342776203966005,4,5
40058,Brown Knitted quarter zipper,850.0,Clothing,Knitwear,0.43342776203966005,4,5
40059,Black knitted quarter zipper,850.0,Clothing,Knitwear,0.43342776203966005,4,5
40060,Black knitted quarter zipper,850.0,Clothing,Knitwear,0.43342776203966005,4,5
40061,Embroidered Sweats,899.0,Clothing,Pants,0.46118980169971674,4,6
40062,Embroidered Sweats,899.0,Clothing,Pants,0.46118980169971674,4,6
40063,Embroidered Sweats,899.0,Clothing,Pants,0.46118980169971674,4,6
40064,Embroidered Sweats,899.0,Clothing,Pants,0.46118980169971674,4,6
40065,Zipped Embroidered Hoodie,1049.0,Clothing,Hoodies,0.5461756373937677,4,3
40066,Zipped Embroidered Hoodie,1049.0,Clothing,Hoodies,0.5461756373937677,4,3
40067,Zipped Embroidered Hoodie,1049.0,Clothing,Hoodies,0.5461756373937677,4,3
40068,Zipped Embroidered Hoodie,1049.0,Clothing,Hoodies,0.5461756373937677,4,3
40069,Baggy Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40070,Baggy Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40071,Baggy Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40072,Baggy Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40073,Embroidered Sweatshirt,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40074,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40075,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40076,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40077,Long sleeve Tank,449.0,Clothing,Tops,0.20623229461756373,4,14
40078,Long sleeve Tank,449.0,Clothing,Tops,0.20623229461756373,4,14
40079,Carpenter Jacket,1199.0,Clothing,Jackets,0.6311614730878187,4,4
40080,Carpenter Jacket,1199.0,Clothing,Jackets,0.6311614730878187,4,4
40081,Carpenter Jacket,1199.0,Clothing,Jackets,0.6311614730878187,4,4
40082,Relaxed Chino Pants,1149.0,Clothing,Pants,0.6028328611898017,4,6
40083,Relaxed Chino Pants,1149.0,Clothing,Pants,0.6028328611898017,4,6
40084,Relaxed Chino Pants,1149.0,Clothing,Pants,0.6028328611898017,4,6
40085,Embroidered Sweatshirt,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40086,Embroidered Sweatshirt,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40087,Baggy Raw Jeans,999.0,Clothing,Pants,0.5178470254957507,4,6
40088,Baggy Raw Jeans,999.0,Clothing,Pants,0.5178470254957507,4,6
40089,Relaxed Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40090,Relaxed Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40091,Relaxed Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40092,Relaxed Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40093,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40094,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40095,Gem Tee,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40096,Plain Tee,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40097,Carpenter Jacket,1199.0,Clothing,Jackets,0.6311614730878187,4,4
40098,Relaxed Chino Pants,1149.0,Clothing,Pants,0.6028328611898017,4,6
40099,Baggy Raw Jeans,999.0,Clothing,Pants,0.5178470254957507,4,6
40100,Relaxed Washed Jeans,1149.0,Clothing,Pants,0.6028328611898017,4,6
40101,Embroidered Sweatshirt,899.0,Clothing,T-Shirts,0.46118980169971674,4,13
40102,Embroidered Hoodie,949.0,Clothing,Hoodies,0.48951841359773374,4,3
40103,Stamped Shorts,399.0,Clothing,Shorts,0.17790368271954674,4,9
40104,Handwritten Pants,1299.0,Clothing,Pants,0.6878186968838527,4,6
40105,Secret-zipper Pants,1599.0,Clothing,Pants,0.8577903682719547,4,6
40106,Desert Zircon Tee,399.0,Clothing,T-Shirts,0.17790368271954674,4,13
40107,Cloudy Shirt,499.0,Clothing,Tops,0.23456090651558073,4,14
40108,Bombast Tee,399.0,Clothing,T-Shirts,0.17790368271954674,4,13
40109,Bombast Tee,399.0,Clothing,T-Shirts,0.17790368271954674,4,13
40110,Brown Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40111,Dark Green Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40112,Burgundy Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40113,Navy Blue Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40114,Olive Green Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40115,Beige Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40116,Light Grey Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40117,Dark Grey Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40118,Pink Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40119,White Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40120,Black Long Sleeve Round Top,270.0,Seemly,Tops,0.1048158640226629,7,14
40121,Olive Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40122,Beige Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40123,Burgundy Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40124,Brown Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40125,Navy Blue Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40126,Light Grey Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40127,Dark Grey Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40128,Pink Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40129,White Sweatshirt,700.0,Seemly,T-Shirts,0.34844192634560905,7,13
40130,BLACK CREW NECK,550.0,Seemly,Sweatshirts,0.26345609065155806,7,12
40131,Brown Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40132,Olive Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40133,Burgundy Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40134,Navy Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40135,Beige Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40136,Dark Grey Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40137,Pink Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40138,White Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40139,Black Q-zip,600.0,Seemly,Knitwear,0.29178470254957506,7,5
40140,Beige Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40141,Brown Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40142,Navy Blue Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40143,Light Grey Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40144,Dark Grey Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40145,Pink Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40146,White Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40147,Black Baby Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40148,Beige Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40149,Brown Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40150,Navy Blue Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40151,Light Grey Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40152,Dark Grey Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40153,Pink Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40154,White Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40155,Black Baby Zip Up,580.0,Seemly,Knitwear,0.2804532577903683,7,5
40156,Yellow Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40157,Burgundy Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40158,Brown Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40159,Navy Blue Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40160,Light Grey Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40161,Dark Grey Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40162,Pink Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40163,White Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40164,Black Off Shoulder,570.0,Seemly,Tops,0.2747875354107649,7,14
40165,Light Olive Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40166,Burgundy Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40167,Yellow Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40168,Brown Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40169,Navy Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40170,Green Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40171,Beige Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40172,Light Grey Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40173,Dark Grey Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40174,White Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40175,Teal Blue Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40176,Pink Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40177,Charcoal Grey Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40178,BLACK HOODIE,600.0,Seemly,Hoodies,0.29178470254957506,7,3
40179,Baby Blue Basic Hoodie,520.0,Seemly,Hoodies,0.24645892351274787,7,3
40180,Winter Olive Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40181,Winter Yellow Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40182,Winter Brown Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40183,Brown Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40184,Dark Green Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40185,Burgundy Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40186,Navy Blue Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40187,Olive Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40188,Beige Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40189,Dark Grey Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40190,Pink Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40191,Winter Navy Blue Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40192,Winter Dark Green Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40193,Winter Beige Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40194,Winter Light Grey Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40195,Winter Dark Grey Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40196,Light Grey Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40197,White Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40198,Black Long Sleeve Square Top,290.0,Seemly,Tops,0.11614730878186968,7,14
40199,Winter Teal Blue Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40200,Winter Pink Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40201,Winter Off White Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40202,Winter Charcoal Grey Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40203,Interlock summer pants- Black,665.0,Seemly,Sweatpants,0.3286118980169972,7,11
40204,Winter Baby Blue Sweatpants,700.0,Seemly,Sweatpants,0.34844192634560905,7,11
40205,Women Light Grey Striped Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40206,Women Dark Grey Striped Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40207,Women Light Grey Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40208,Women Black Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40209,Men Light Grey Striped Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40210,Men Dark Grey Striped Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40211,Men Light Grey Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40212,Men Black Tailor Pants,600.0,Seemly,Pants,0.29178470254957506,7,6
40213,Grey Yoga Pants,300.0,Seemly,Summer Essentials,0.12181303116147309,7,10
40214,Black Yoga Pants,300.0,Seemly,Summer Essentials,0.12181303116147309,7,10
40215,Navy Blue Basic T-Shirt,220.0,Seemly,T-Shirts,0.0764872521246459,7,13
40216,Pink Basic T-Shirt,220.0,Seemly,T-Shirts,0.0764872521246459,7,13
40217,Dark Grey Basic T-Shirt,220.0,Seemly,T-Shirts,0.0764872521246459,7,13
40218,Off-White Basic T-Shirt,220.0,Seemly,T-Shirts,0.0764872521246459,7,13
40219,Everyday Textured T-shirt - Black,500.0,Seemly,T-Shirts,0.23512747875354106,7,13
40220,Olive Green Basic T-Shirt,220.0,Seemly,T-Shirts,0.0764872521246459,7,13
40221,Light Grey Spaghetti Top,99.0,Seemly,Summer Essentials,0.00793201133144476,7,10
40222,White Spaghetti Top,99.0,Seemly,Summer Essentials,0.00793201133144476,7,10
40223,Black Spaghetti Top,99.0,Seemly,Summer Essentials,0.00793201133144476,7,10
40224,Royal Blue Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40225,Light Grey Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40226,Olive Green Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40227,Navy Blue Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40228,Pink Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40229,Burgundy Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40230,Off-White Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40231,Black Cut Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40232,Royal Blue Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40233,Light Grey Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40234,Olive Green Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40235,Navy Blue Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40236,Burgundy Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40237,Off-White Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40238,Black Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40239,Washed Grey Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40240,Yellow Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40241,Off-White Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40242,Olive Green Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40243,Black Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40244,Pink Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40245,Light Grey Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40246,Dark Grey Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40247,Royal Blue Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40248,Burgundy Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40249,Navy Blue Round Neck Top,210.0,Seemly,Summer Essentials,0.0708215297450425,7,10
40250,Pink Square Top,220.0,Seemly,Summer Essentials,0.0764872521246459,7,10
40251,Dark Grey Spaghetti Top,99.0,Seemly,Summer Essentials,0.00793201133144476,7,10
40252,Pink Spaghetti Top,99.0,Seemly,Summer Essentials,0.00793201133144476,7,10
