product_id,name,price,category,subcategory,price_normalized,category_encoded,subcategory_encoded
40497,WOOL BLACK RIBBED SWEATER,799.0,KNTD,Knitwear,0.40453257790368274,6,5
40498,WOOL BEIGE RIBBED SWEATER,799.0,KNTD,Knitwear,0.40453257790368274,6,5
40499,BLACK STRAIGHT LEG SWEATPANTS,665.0,KNTD,Sweatpants,0.3286118980169972,6,11
40500,OFF-WHITE STRAIGHT LEG SWEATPANTS,665.0,KNTD,Sweatpants,0.3286118980169972,6,11
40501,BLACK DENIM JACKET,910.0,KNTD,Jackets,0.46742209631728043,6,4
40502,BLUE DENIM JAKET,910.0,KNTD,Denim,0.46742209631728043,6,1
40503,WHITE HOODIE,600.0,KNTD,Hoodies,0.29178470254957506,6,3
40504,WHITE CREW NECK,630.0,KNTD,Sweatshirts,0.3087818696883853,6,12
40505,COBALT BLUE CREW NECK,550.0,KNTD,Sweatshirts,0.26345609065155806,6,12
40506,GREY QUARTER-ZIP CASHMERE,695.0,KNTD,Knitwear,0.34560906515580736,6,5
40507,BLACK QUARTER-ZIP CASHMERE,695.0,KNTD,Knitwear,0.34560906515580736,6,5
40508,STRAIGHT DIRTY DENIM,980.0,KNTD,Denim,0.5070821529745042,6,1
40509,Women's Beige Basic Trouser Wide-Leg,420.0,KNTD,Pants,0.18980169971671387,6,6
40510,Drape Cropped Tee - Sky Blue,210.0,KNTD,T-Shirts,0.0708215297450425,6,13
40511,Drape Cropped Tee - Navy,210.0,KNTD,T-Shirts,0.0708215297450425,6,13
40512,Drape Cropped Tee - Pink,210.0,KNTD,T-Shirts,0.0708215297450425,6,13
40513,Drape Cropped Tee - White,210.0,KNTD,T-Shirts,0.0708215297450425,6,13
40514,Quarter Sleeve Cropped Shirt - Sky Blue,245.0,KNTD,Tops,0.0906515580736544,6,14
40515,Quarter Sleeve Cropped Shirt - Navy,245.0,KNTD,Tops,0.0906515580736544,6,14
40516,BABY BLUE U-SHAPED SHORT SLEEVE,205.0,KNTD,Shorts,0.0679886685552408,6,9
40517,NAVY U-SHAPED SHORT SLEEVE,205.0,KNTD,Shorts,0.0679886685552408,6,9
40518,WHITE U-SHAPED SHORT SLEEVE,205.0,KNTD,Shorts,0.0679886685552408,6,9
40519,Tie Dye One Shoulder Shirt- Grey,150.0,KNTD,Tops,0.036827195467422094,6,14
40520,Women's Black Faux Leather Pants With Belt,700.0,KNTD,Pants,0.34844192634560905,6,6
40521,Women's Brown Faux Leather Pants With Belt,700.0,KNTD,Pants,0.34844192634560905,6,6
40522,High Rise Wide Leg Elastic waist Blue Jeans,840.0,KNTD,Denim,0.42776203966005666,6,1
40523,Women's Blue Skinny Fit Plain Skinny Jeans,699.0,KNTD,Denim,0.34787535410764875,6,1
40524,Black Striped Drawstring Lounge Pants,455.0,KNTD,Pants,0.2096317280453258,6,6
40525,Blue Striped Drawstring Lounge Pants,455.0,KNTD,Pants,0.2096317280453258,6,6
40526,Leopard Print Wide-Leg Pants,455.0,KNTD,Pants,0.2096317280453258,6,6
40527,Leopard Print Wide-Leg Pants,455.0,KNTD,Pants,0.2096317280453258,6,6
40528,Women High-Waisted Washed Black Wide-Leg Jeans,799.0,KNTD,Denim,0.40453257790368274,6,1
40529,Women High-Waisted Washed Blue Wide-Leg Jeans,799.0,KNTD,Denim,0.40453257790368274,6,1
40530,Essentials 2-Piece White Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40531,Essentials 2-Piece Beige Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40532,Essentials 2-Piece Brown Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40533,Essentials 2-Piece Burgundy Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40534,Essentials 2-Piece Black Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40535,Essentials 2-Piece Soft Peach Set,595.0,KNTD,Sets,0.28895184135977336,6,8
40536,Casual Saga 2-Piece Set,665.0,KNTD,Sets,0.3286118980169972,6,8
40537,Casual Sky Blue 2-Piece Set,665.0,KNTD,Sets,0.3286118980169972,6,8
40538,Casual Black 2-Piece Set,665.0,KNTD,Sets,0.3286118980169972,6,8
40539,Casual Beige 2-Piece Set,665.0,KNTD,Sets,0.3286118980169972,6,8
40540,Black Oversized T-Shirt with Back Print,470.0,KNTD,T-Shirts,0.21813031161473087,6,13
40541,White Oversized T-Shirt with Back Print,470.0,KNTD,T-Shirts,0.21813031161473087,6,13
40542,Women's wide leg Dark Blue jeans with ripped hem,799.0,KNTD,Denim,0.40453257790368274,6,1
40543,Women's wide leg Light Blue jeans with ripped hem,799.0,KNTD,Denim,0.40453257790368274,6,1
40544,"Women High-Waisted, Light Blue-Wash Wide-Leg Jeans.",799.0,KNTD,Denim,0.40453257790368274,6,1
40545,"Women High-Waisted, Dark Blue-Wash Wide-Leg Jeans.",799.0,KNTD,Denim,0.40453257790368274,6,1
40546,"Wide, Modern White Gabardine Pants",699.0,KNTD,Pants,0.34787535410764875,6,6
40547,"Wide, Modern Black Gabardine Pants",699.0,KNTD,Pants,0.34787535410764875,6,6
40548,"Wide, Modern  Beige Gabardine Pants",699.0,KNTD,Pants,0.34787535410764875,6,6
40549,Men's Wide-Leg blue wash Denim,799.0,KNTD,Denim,0.40453257790368274,6,1
40550,Men's Wide-Leg black wash Denim,799.0,KNTD,Denim,0.40453257790368274,6,1
40551,Men's Black Slim Fit Turtleneck Sweater,450.0,KNTD,Knitwear,0.20679886685552407,6,5
40552,Men's Black Printed Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40553,Men's Green Printed Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40554,Men's White Printed Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40555,Men's Black embroidered Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40556,Men's White embroidered Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40557,Men's Beige embroidered Casual Hoodie,450.0,KNTD,Hoodies,0.20679886685552407,6,3
40558,Men's Gray Basic Crew Neck Set,800.0,KNTD,Sweatshirts,0.40509915014164305,6,12
40559,Men's Olive Basic Crew Neck Set,800.0,KNTD,Sweatshirts,0.40509915014164305,6,12
40560,Men's Black Basic Crew Neck Set,800.0,KNTD,Sweatshirts,0.40509915014164305,6,12
40561,Men's Black Textured Long Sleeve Sweater,425.0,KNTD,Knitwear,0.19263456090651557,6,5
40562,Men's Olive Textured Long Sleeve Sweater,425.0,KNTD,Knitwear,0.19263456090651557,6,5
40563,Men's Beige Textured Long Sleeve Sweater,425.0,KNTD,Knitwear,0.19263456090651557,6,5
40564,Men's Light Olive Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40565,Men's Dark Gray Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40566,Men's Olive Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40567,Men's Drak Olive Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40568,Men's White Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40569,Men's Black Standard Fit Crew Neck Pullover,425.0,KNTD,Sweatshirts,0.19263456090651557,6,12
40570,Sky Blue Knitted Sweater With Button-Down Collar,600.0,KNTD,Knitwear,0.29178470254957506,6,5
40571,White Knitted Sweater With Button-Down Collar,840.0,KNTD,Knitwear,0.42776203966005666,6,5
40572,Light Green Crew Neck Embroidered Women's Thick Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40573,White Crew Neck Embroidered Women's Thick Sweatshirt,630.0,KNTD,T-Shirts,0.3087818696883853,6,13
40574,Black Crew Neck Embroidered Women's Thick Sweatshirt,630.0,KNTD,T-Shirts,0.3087818696883853,6,13
40575,Crew Neck Sweatshirt in White,900.0,KNTD,T-Shirts,0.46175637393767704,6,13
40576,Crew Neck Sweatshirt in Black,900.0,KNTD,T-Shirts,0.46175637393767704,6,13
40577,Straight Leg SweatPants in White,950.0,KNTD,Sweatpants,0.49008498583569404,6,11
40578,Straight Leg Sweatpants in Black,950.0,KNTD,Sweatpants,0.49008498583569404,6,11
40579,Quarter-Zip Cashmere in White,999.0,KNTD,Knitwear,0.5178470254957507,6,5
40580,Quarter-Zip Cashmere in Black,999.0,KNTD,Knitwear,0.5178470254957507,6,5
40581,Quarter-Zip Cashmere in Gray,999.0,KNTD,Knitwear,0.5178470254957507,6,5
40582,Textured Sweater in Beige,600.0,KNTD,Knitwear,0.29178470254957506,6,5
40583,Textured sweater in White,600.0,KNTD,Knitwear,0.29178470254957506,6,5
40584,Relaxed-Fit Jeans in Black,1050.0,KNTD,Denim,0.546742209631728,6,1
40585,Relaxed-Fit Jeans in gray,1050.0,KNTD,Denim,0.546742209631728,6,1
40586,Full-Zip Knitted Sweater in Beige,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40587,Full-Zip Knitted Sweater in Black,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40588,Quarter Zip Knit in Beige,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40589,Quarter Zip Knit in Black,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40590,Crew Neck Knit in Off White,1050.0,KNTD,Sweatshirts,0.546742209631728,6,12
40591,Crew Neck Knit in Grey,1050.0,KNTD,Sweatshirts,0.546742209631728,6,12
40592,Crew Neck Knit in Navy,1050.0,KNTD,Sweatshirts,0.546742209631728,6,12
40593,Knitted Sweater in Beige,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40594,Knitted Sweater in Gray,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40595,Knitted Sweater in White,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40596,Women’s Cable Knit Zip Sweater – Deep Burgundy,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40597,Cable Knit Sweater in Off White,850.0,KNTD,Knitwear,0.43342776203966005,6,5
40598,Cable Knit Sweater in Light Blue,850.0,KNTD,Knitwear,0.43342776203966005,6,5
40599,Women’s Cable Knit Zip Sweater – Light Beige,1050.0,KNTD,Knitwear,0.546742209631728,6,5
40600,High Neck Cable Knit Sweater in Beige,950.0,KNTD,Knitwear,0.49008498583569404,6,5
40601,High Neck Cable Knit Sweater in Pink,850.0,KNTD,Knitwear,0.43342776203966005,6,5
40602,Black Ribbed Knit Zipper Sweater,950.0,KNTD,Knitwear,0.49008498583569404,6,5
40603,Grey Ribbed Knit Zipper Sweater,950.0,KNTD,Knitwear,0.49008498583569404,6,5
40604,White Ribbed Knit Zipper Sweater,950.0,KNTD,Knitwear,0.49008498583569404,6,5
40605,Relaxed-Fit Jeans in Blue,1050.0,KNTD,Denim,0.546742209631728,6,1
40606,Gabardine Pants in Khaki,950.0,KNTD,Pants,0.49008498583569404,6,6
40607,Textured sweater in Black,600.0,KNTD,Knitwear,0.29178470254957506,6,5
40608,Women High-Waisted Dark Blue Wide-Leg Jeans,1150.0,KNTD,Denim,0.603399433427762,6,1
40609,Wool Jacket with Zipper – Grey,1600.0,KNTD,Jackets,0.8583569405099151,6,4
40610,Women black pants High Sparkle High-Rise Wide Leg Jeans,1150.0,KNTD,Denim,0.603399433427762,6,1
40611,Women dark blue pants High Sparkle High-Rise Wide Leg Jeans,1150.0,KNTD,Denim,0.603399433427762,6,1
40612,Polo T-Shirt in Black,999.0,KNTD,T-Shirts,0.5178470254957507,6,13
40613,Polo T-Shirt in White,999.0,KNTD,T-Shirts,0.5178470254957507,6,13
40614,Polo T-Shirt in Beige,999.0,KNTD,T-Shirts,0.5178470254957507,6,13
40615,Black Sweatshirt with zip-up collar,500.0,KNTD,T-Shirts,0.23512747875354106,6,13
40616,Men's Embroidered Black Fleece Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40617,Men's Beige Textured Jacquard Sweatshirt,425.0,KNTD,T-Shirts,0.19263456090651557,6,13
40618,Men's White Textured Jacquard Sweatshirt,425.0,KNTD,T-Shirts,0.19263456090651557,6,13
40619,Men's Black Textured Jacquard Sweatshirt,425.0,KNTD,T-Shirts,0.19263456090651557,6,13
40620,Dark Gray Sweatshirt with zip-up collar,500.0,KNTD,T-Shirts,0.23512747875354106,6,13
40621,Men's Black Leather Vest With White Details,450.0,KNTD,Jackets,0.20679886685552407,6,4
40622,Men's Embroidered Beige Fleece Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40623,Men's Embroidered Beige Fleece Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40624,Men's Brown Leather Vest With White Details,450.0,KNTD,Jackets,0.20679886685552407,6,4
40625,Men's Wool Black Pullover With small embroidery,450.0,KNTD,Knitwear,0.20679886685552407,6,5
40626,Men's Brown Ribbed Fleece High Neck Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40627,Men's Beige Leather Vest With White Details,450.0,KNTD,Jackets,0.20679886685552407,6,4
40628,Men's Gray Ribbed Fleece High Neck Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40629,Men's White Ribbed Fleece High Neck Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40630,Gray Sweatshirt with zip-up collar,500.0,KNTD,T-Shirts,0.23512747875354106,6,13
40631,Men's Black Leather Vest With Black Details,450.0,KNTD,Jackets,0.20679886685552407,6,4
40632,Men's Embroidered White Fleece Sweatshirt,450.0,KNTD,T-Shirts,0.20679886685552407,6,13
40633,Men's Wool Gray  Pullover With small embroidery,450.0,KNTD,Knitwear,0.20679886685552407,6,5
40634,Button Down Beige Polo T-Shirt,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40635,Button Down Black Polo T-Shirt,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40636,Button Down White Polo T-Shirt,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40637,White polo T-shirt with a subtle pattern,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40638,Beige polo T-shirt with a subtle pattern,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40639,Light blue polo T-shirt with a subtle pattern,650.0,KNTD,T-Shirts,0.32011331444759206,6,13
40640,Interlock summer pants- White,665.0,KNTD,Pants,0.3286118980169972,6,6
40641,The Sleek Slit-Sleeve Ribbed Top - Black,175.0,KNTD,Tops,0.05099150141643059,6,14
40642,The Sleek Slit-Sleeve Ribbed Top - Pink,175.0,KNTD,Tops,0.05099150141643059,6,14
40643,Women's Black Tube Top Strapless,150.0,KNTD,Tops,0.036827195467422094,6,14
40644,The Sleek Slit-Sleeve Ribbed Top - White,175.0,KNTD,Tops,0.05099150141643059,6,14
40645,Beige Cropped Long Sleeve Bomber Jacket,999.0,KNTD,Jackets,0.5178470254957507,6,4
40646,Beige Ribbed Turtleneck Blouse,300.0,KNTD,Tops,0.12181303116147309,6,14
40647,Mint Cropped Long Sleeve Bomber Jacket,999.0,KNTD,Jackets,0.5178470254957507,6,4
40648,Gray Cropped Long Sleeve Bomber Jacket,999.0,KNTD,Jackets,0.5178470254957507,6,4
40649,Gray Women's Gogh jacket With Hood,600.0,KNTD,Jackets,0.29178470254957506,6,4
40650,Beige Women's Gogh jacket With Hood,840.0,KNTD,Jackets,0.42776203966005666,6,4
40651,Mint Women's Gogh jacket With Hood,840.0,KNTD,Jackets,0.42776203966005666,6,4
40652,Mint Women's Gogh jacket With Hood,840.0,KNTD,Jackets,0.42776203966005666,6,4
40653,Oilve Women's Gogh jacket With Hood,840.0,KNTD,Jackets,0.42776203966005666,6,4
40654,Camel Women's Gogh jacket With Hood,600.0,KNTD,Jackets,0.29178470254957506,6,4
40655,Women's Faux Fur Beige Jacket,1400.0,KNTD,Jackets,0.7450424929178471,6,4
40656,Women's Faux Fur Light Biege Jacket,1400.0,KNTD,Jackets,0.7450424929178471,6,4
40657,Black Ribbed Turtleneck Blouse,300.0,KNTD,Tops,0.12181303116147309,6,14
40658,Women's Skirt  Black Mini Faux Leather Short Belted,470.0,KNTD,Shorts,0.21813031161473087,6,9
40659,Women's Skirt  Brown Mini Faux Leather Short Belted,335.0,KNTD,Shorts,0.141643059490085,6,9
40660,Black Blouse With stitch detail,450.0,KNTD,Tops,0.20679886685552407,6,14
40661,Light Beige Cropped Long Sleeve Bomber Jacket,999.0,KNTD,Jackets,0.5178470254957507,6,4
40662,Black Cropped Long Sleeve Bomber Jacket,999.0,KNTD,Jackets,0.5178470254957507,6,4
40663,Women's Faux Fur Black Jacket,1400.0,KNTD,Jackets,0.7450424929178471,6,4
40664,One Shoulder Basic Top - Sky Blue,150.0,KNTD,Tops,0.036827195467422094,6,14
40665,One Shoulder Basic Top - Navy,150.0,KNTD,Tops,0.036827195467422094,6,14
40666,One Shoulder Basic Top - Pink,150.0,KNTD,Tops,0.036827195467422094,6,14
40667,One Shoulder Basic Top - White,150.0,KNTD,Tops,0.036827195467422094,6,14
40668,Crochet Halter Top – White,420.0,KNTD,Tops,0.18980169971671387,6,14
40669,Crochet Halter Top – Black,420.0,KNTD,Tops,0.18980169971671387,6,14
40670,Crochet Halter Top – Rust Brown,420.0,KNTD,Tops,0.18980169971671387,6,14
40671,Tie Dye One Shoulder Shirt- Green,150.0,KNTD,Tops,0.036827195467422094,6,14
40672,Tie Dye One Shoulder Shirt- dark blue,150.0,KNTD,Tops,0.036827195467422094,6,14
40673,Tie Dye One Shoulder Shirt- sky blue,150.0,KNTD,Tops,0.036827195467422094,6,14
40674,Tie Dye One Shoulder Shirt- Black,150.0,KNTD,Tops,0.036827195467422094,6,14
40675,Quarter Sleeve Cropped Shirt - Pink,245.0,KNTD,Tops,0.0906515580736544,6,14
40676,Velvet High Neck Top - Black,205.0,KNTD,Tops,0.0679886685552408,6,14
40677,High Neck Rib Top - Black,175.0,KNTD,Tops,0.05099150141643059,6,14
40678,High Neck Rib Top - White,175.0,KNTD,Tops,0.05099150141643059,6,14
40679,High Neck Rib Top - Pink,175.0,KNTD,Tops,0.05099150141643059,6,14
40680,Gabardine Pants in Brown,950.0,KNTD,Pants,0.49008498583569404,6,6
40681,Gabardine Jacket in Ash Brown,1050.0,KNTD,Jackets,0.546742209631728,6,4
40682,Gabardine Jacket in Black,1050.0,KNTD,Jackets,0.546742209631728,6,4
40683,Leather Jacket in Black,1200.0,KNTD,Jackets,0.6317280453257791,6,4
40684,Leather Jacket in Brown,1200.0,KNTD,Jackets,0.6317280453257791,6,4
40685,W-Sweatshirt-2639-L-Lime Green test,100.0,KNTD,T-Shirts,0.0084985835694051,6,13
40686,Wool Jacket with Zipper – Beige,1600.0,KNTD,Jackets,0.8583569405099151,6,4
40687,Wool Jacket with Zipper – Black,1600.0,KNTD,Jackets,0.8583569405099151,6,4
40688,Wool Jacket with Zipper – Oily,1600.0,KNTD,Jackets,0.8583569405099151,6,4
40689,The UNISEX Messy Sweatpants,750.0,Corebasics,Sweatpants,0.37677053824362605,5,11
40690,Cropped sweater,800.0,Corebasics,Knitwear,0.40509915014164305,5,5
40691,Hour Glass sweater,950.0,Corebasics,Knitwear,0.49008498583569404,5,5
40692,Cone Top,450.0,Corebasics,Tops,0.20679886685552407,5,14
40693,Loose neck top,450.0,Corebasics,Tops,0.20679886685552407,5,14
40694,Backless Top,400.0,Corebasics,Tops,0.17847025495750707,5,14
40695,One side Maxi Top,650.0,Corebasics,Dresses,0.32011331444759206,5,2
40696,Backless Bodysuit,400.0,Corebasics,Tops,0.17847025495750707,5,14
40697,Stripped set,1400.0,Corebasics,Sets,0.7450424929178471,5,8
40698,Speghetti Strap Top,350.0,Corebasics,Tops,0.1501416430594901,5,14
40699,Boated Top,500.0,Corebasics,Tops,0.23512747875354106,5,14
40700,Tank Top,350.0,Corebasics,Tops,0.1501416430594901,5,14
40701,Linen Pants,950.0,Corebasics,Pants,0.49008498583569404,5,6
40702,UNISEX Pants,650.0,Corebasics,Pants,0.32011331444759206,5,6
40703,Slit dress,750.0,Corebasics,Dresses,0.37677053824362605,5,2
40704,Tie dress,900.0,Corebasics,Dresses,0.46175637393767704,5,2
40705,Double layered dress,600.0,Corebasics,Dresses,0.29178470254957506,5,2
40706,Side Slip Dress,900.0,Corebasics,Dresses,0.46175637393767704,5,2
40707,Tube Dress,700.0,Corebasics,Dresses,0.34844192634560905,5,2
40708,Backless Dress,900.0,Corebasics,Dresses,0.46175637393767704,5,2
40709,ALL-DAY Oversized Blazer,1200.0,Corebasics,Jackets,0.6317280453257791,5,4
40710,Cropped Jacket,670.0,Corebasics,Jackets,0.3314447592067989,5,4
40711,Finger Quarter Zip Sweater,650.0,Corebasics,Knitwear,0.32011331444759206,5,5
40712,Oversized UNISEX Jacket,700.0,Corebasics,Jackets,0.34844192634560905,5,4
40713,UNISEX Quarter Zip Sweater,670.0,Corebasics,Knitwear,0.3314447592067989,5,5
40714,Corebasics essential cap,300.0,Corebasics,Accessories,0.12181303116147309,5,0
40715,Long Arm Sleeves,100.0,Corebasics,Tops,0.0084985835694051,5,14
40716,Corebasics essential sock (2 pairs),90.0,Corebasics,Accessories,0.0028328611898017,5,0
